account_id,relationship_id,product,sub_type,commitment,utilization,balance,tenor_yrs,rate_type,spread,unused_fee,orig_fee_pct,rating,collateral,remaining_yrs
RV01199,R333,Revolver,ABL Revolver,5348000.0,0.276,1476100.0,3.0,Floating,0.0093,0.0015,0.0025,2,Unsecured,1.92
RV01200,R263,Revolver,ABL Revolver,3380000.0,0.739,2497700.0,2.0,Floating,0.021,0.0015,0.001,6,Unsecured,1.59
RV01201,R110,Revolver,ABL Revolver,1602000.0,0.278,444800.0,5.0,Floating,0.0211,0.0035,0.0025,6,Senior Secured,2.19
RV01202,R203,Revolver,Working Capital Line,788000.0,0.202,159500.0,1.0,Floating,0.0228,0.0015,0.0025,5,Senior Secured,0.9
RV01203,R133,Revolver,Corporate RCF,2552000.0,0.163,416300.0,5.0,Floating,0.02,0.0015,0.0025,6,Senior Secured,2.0
RV01204,R033,Revolver,Working Capital Line,1556000.0,0.625,971800.0,2.0,Floating,0.0195,0.0035,0.005,4,Senior Secured,2.0
RV01205,R191,Revolver,Corporate RCF,303000.0,0.121,36500.0,1.0,Floating,0.0271,0.0035,0.0025,7,Senior Secured,0.29
RV01206,R047,Revolver,ABL Revolver,3077000.0,0.675,2077000.0,1.0,Floating,0.0182,0.002,0.001,4,Senior Secured,0.87
RV01207,R184,Revolver,Working Capital Line,7967000.0,0.717,5715300.0,3.0,Floating,0.0142,0.0015,0.0025,3,Senior Secured,0.92
RV01208,R152,Revolver,ABL Revolver,1340000.0,0.27,361400.0,5.0,Floating,0.0231,0.0025,0.001,5,Unsecured,4.04
RV01209,R001,Revolver,ABL Revolver,9455000.0,0.568,5366500.0,1.0,Floating,0.0167,0.0015,0.0025,4,Senior Secured,0.89
RV01210,R061,Revolver,Working Capital Line,3921000.0,0.381,1493300.0,2.0,Floating,0.0262,0.002,0.005,8,Senior Secured,0.9
RV01211,R168,Revolver,Working Capital Line,608000.0,0.139,84300.0,2.0,Floating,0.0211,0.0025,0.001,6,Senior Secured,0.56
RV01212,R152,Revolver,Working Capital Line,2693000.0,0.425,1144500.0,3.0,Floating,0.0174,0.0035,0.001,5,Unsecured,3.0
RV01213,R500,Revolver,Working Capital Line,1722000.0,0.54,930500.0,3.0,Floating,0.0203,0.0015,0.0025,4,Senior Secured,2.93
RV01214,R453,Revolver,Corporate RCF,2362000.0,0.529,1250100.0,5.0,Floating,0.0319,0.0025,0.0025,8,Senior Secured,4.03
RV01215,R306,Revolver,Working Capital Line,982000.0,0.389,381600.0,1.0,Floating,0.0341,0.0015,0.001,9,Senior Secured,0.51
RV01216,R164,Revolver,ABL Revolver,864000.0,0.068,59100.0,1.0,Floating,0.0232,0.002,0.001,6,Senior Secured,0.31
RV01217,R437,Revolver,Working Capital Line,564000.0,0.076,42900.0,1.0,Floating,0.0206,0.0025,0.005,6,Senior Secured,0.53
RV01218,R347,Revolver,Working Capital Line,2211000.0,0.316,698800.0,5.0,Floating,0.0158,0.0015,0.0025,4,Unsecured,3.88
RV01219,R374,Revolver,Corporate RCF,729000.0,0.549,400100.0,3.0,Floating,0.0187,0.0025,0.0025,5,Senior Secured,0.97
RV01220,R209,Revolver,ABL Revolver,504000.0,0.209,105600.0,1.0,Floating,0.0178,0.0035,0.001,4,Unsecured,0.21
RV01221,R449,Revolver,Working Capital Line,501000.0,0.425,212800.0,3.0,Floating,0.0263,0.002,0.005,6,Senior Secured,2.77
RV01222,R100,Revolver,Working Capital Line,1571000.0,0.287,451400.0,3.0,Floating,0.0207,0.0035,0.0025,4,Unsecured,2.28
RV01223,R445,Revolver,Corporate RCF,12780000.0,0.244,3120800.0,2.0,Floating,0.0197,0.0025,0.0025,5,Unsecured,1.51
RV01224,R370,Revolver,ABL Revolver,128000.0,0.348,44500.0,1.0,Floating,0.0218,0.0035,0.0025,7,Senior Secured,0.96
RV01225,R208,Revolver,Corporate RCF,10960000.0,0.522,5717200.0,3.0,Floating,0.0212,0.0025,0.001,6,Unsecured,1.85
RV01226,R426,Revolver,Working Capital Line,3176000.0,0.143,455500.0,3.0,Floating,0.0203,0.0035,0.005,4,Senior Secured,1.36
RV01227,R086,Revolver,Working Capital Line,4457000.0,0.191,851000.0,1.0,Floating,0.0296,0.0015,0.001,8,Unsecured,0.93
RV01228,R450,Revolver,Corporate RCF,595000.0,0.617,367100.0,1.0,Floating,0.0228,0.002,0.001,6,Senior Secured,0.99
RV01229,R362,Revolver,Working Capital Line,879000.0,0.115,101200.0,1.0,Floating,0.0198,0.002,0.001,5,Unsecured,0.22
RV01230,R327,Revolver,ABL Revolver,3144000.0,0.473,1487600.0,3.0,Floating,0.0192,0.0035,0.0025,5,Senior Secured,1.39
RV01231,R003,Revolver,Working Capital Line,2857000.0,0.224,640900.0,1.0,Floating,0.0139,0.0025,0.0025,4,Senior Secured,0.49
RV01232,R337,Revolver,Working Capital Line,427000.0,0.128,54700.0,2.0,Floating,0.0332,0.0015,0.001,8,Senior Secured,0.58
RV01233,R232,Revolver,Working Capital Line,2559000.0,0.367,939900.0,2.0,Floating,0.0297,0.0035,0.005,7,Senior Secured,0.75
RV01234,R477,Revolver,Working Capital Line,218000.0,0.61,133100.0,5.0,Floating,0.0219,0.0025,0.001,6,Unsecured,1.1
RV01235,R297,Revolver,Working Capital Line,1311000.0,0.153,200200.0,2.0,Floating,0.0228,0.002,0.001,7,Unsecured,1.51
RV01236,R184,Revolver,Corporate RCF,1894000.0,0.526,997200.0,2.0,Floating,0.021,0.002,0.001,5,Senior Secured,0.57
RV01237,R004,Revolver,Working Capital Line,3093000.0,0.172,532400.0,2.0,Floating,0.0137,0.0025,0.0025,3,Unsecured,1.82
RV01238,R152,Revolver,Working Capital Line,5199000.0,0.494,2565900.0,3.0,Floating,0.0248,0.0035,0.001,6,Senior Secured,2.0
RV01239,R004,Revolver,ABL Revolver,3111000.0,0.428,1332300.0,5.0,Floating,0.0181,0.0025,0.001,4,Unsecured,2.42
RV01240,R454,Revolver,Corporate RCF,956000.0,0.347,331500.0,5.0,Floating,0.024,0.0035,0.001,7,Senior Secured,4.24
RV01241,R431,Revolver,ABL Revolver,2234000.0,0.435,971800.0,2.0,Floating,0.0261,0.0025,0.0025,6,Senior Secured,1.44
RV01242,R450,Revolver,Working Capital Line,441000.0,0.078,34300.0,2.0,Floating,0.0228,0.0015,0.005,6,Senior Secured,1.6
RV01243,R412,Revolver,Working Capital Line,886000.0,0.101,89100.0,2.0,Floating,0.0135,0.0035,0.0025,2,Senior Secured,1.8
RV01244,R233,Revolver,Corporate RCF,1014000.0,0.13,132200.0,3.0,Floating,0.0258,0.0025,0.001,7,Unsecured,2.54
RV01245,R326,Revolver,ABL Revolver,1089000.0,0.331,360200.0,3.0,Floating,0.0169,0.0025,0.001,3,Unsecured,2.47
RV01246,R193,Revolver,Working Capital Line,2365000.0,0.691,1634300.0,2.0,Floating,0.0216,0.0025,0.001,7,Senior Secured,1.57
RV01247,R354,Revolver,ABL Revolver,468000.0,0.451,211200.0,3.0,Floating,0.0222,0.0015,0.001,5,Senior Secured,1.51
RV01248,R445,Revolver,Corporate RCF,4718000.0,0.579,2730100.0,1.0,Floating,0.0218,0.0035,0.0025,6,Senior Secured,0.72
RV01249,R352,Revolver,Working Capital Line,797000.0,0.285,227400.0,3.0,Floating,0.018,0.0035,0.005,4,Unsecured,1.96
RV01250,R090,Revolver,Working Capital Line,1693000.0,0.109,183700.0,1.0,Floating,0.026,0.0035,0.0025,6,Senior Secured,0.97
RV01251,R170,Revolver,ABL Revolver,3339000.0,0.365,1217800.0,2.0,Floating,0.0303,0.0025,0.0025,9,Unsecured,1.2
RV01252,R352,Revolver,Working Capital Line,790000.0,0.4,316200.0,1.0,Floating,0.016,0.0015,0.0025,4,Unsecured,0.38
RV01253,R069,Revolver,ABL Revolver,7064000.0,0.499,3527300.0,1.0,Floating,0.02,0.0025,0.0025,5,Senior Secured,0.57
RV01254,R007,Revolver,Working Capital Line,22155000.0,0.346,7655700.0,1.0,Floating,0.0234,0.002,0.005,7,Unsecured,0.53
RV01255,R287,Revolver,Corporate RCF,2808000.0,0.248,696800.0,3.0,Floating,0.0186,0.0025,0.005,5,Senior Secured,1.72
RV01256,R209,Revolver,ABL Revolver,1642000.0,0.135,222100.0,3.0,Floating,0.0153,0.0035,0.005,3,Unsecured,1.99
RV01257,R377,Revolver,Working Capital Line,881000.0,0.481,423400.0,3.0,Floating,0.021,0.0015,0.001,5,Senior Secured,2.88
RV01258,R235,Revolver,ABL Revolver,832000.0,0.247,205900.0,2.0,Floating,0.0188,0.002,0.0025,4,Senior Secured,0.85
RV01259,R366,Revolver,Working Capital Line,2122000.0,0.261,554800.0,5.0,Floating,0.0219,0.002,0.005,6,Senior Secured,4.88
RV01260,R067,Revolver,Working Capital Line,125000.0,0.393,49100.0,5.0,Floating,0.0104,0.0035,0.005,2,Unsecured,4.12
RV01261,R355,Revolver,Working Capital Line,1683000.0,0.566,951700.0,3.0,Floating,0.0121,0.0025,0.005,2,Senior Secured,1.04
RV01262,R001,Revolver,Working Capital Line,9152000.0,0.298,2726400.0,3.0,Floating,0.016,0.002,0.0025,4,Unsecured,1.27
RV01263,R008,Revolver,Corporate RCF,15439000.0,0.124,1918500.0,3.0,Floating,0.0227,0.002,0.0025,7,Senior Secured,2.78
RV01264,R244,Revolver,Corporate RCF,793000.0,0.249,197100.0,3.0,Floating,0.0221,0.002,0.005,6,Senior Secured,2.52
RV01265,R242,Revolver,Corporate RCF,1603000.0,0.343,550500.0,1.0,Floating,0.0242,0.0015,0.0025,6,Unsecured,0.31
RV01266,R397,Revolver,ABL Revolver,765000.0,0.407,311400.0,3.0,Floating,0.0272,0.0025,0.0025,8,Senior Secured,2.0
RV01267,R183,Revolver,Corporate RCF,923000.0,0.217,200000.0,1.0,Floating,0.0233,0.0035,0.0025,6,Senior Secured,0.42
RV01268,R336,Revolver,Working Capital Line,95000.0,0.172,16300.0,5.0,Floating,0.0173,0.0015,0.001,4,Senior Secured,3.52
RV01269,R468,Revolver,ABL Revolver,781000.0,0.411,321100.0,3.0,Floating,0.0178,0.002,0.005,4,Senior Secured,1.02
RV01270,R032,Revolver,Working Capital Line,440000.0,0.291,128200.0,5.0,Floating,0.0203,0.0035,0.005,4,Senior Secured,2.41
RV01271,R483,Revolver,ABL Revolver,391000.0,0.581,227300.0,1.0,Floating,0.0097,0.0025,0.001,2,Senior Secured,0.51
RV01272,R256,Revolver,Corporate RCF,1191000.0,0.089,106000.0,3.0,Floating,0.0215,0.0015,0.0025,7,Unsecured,1.89
RV01273,R447,Revolver,ABL Revolver,601000.0,0.308,185000.0,3.0,Floating,0.0167,0.0015,0.005,4,Unsecured,1.17
RV01274,R003,Revolver,Working Capital Line,2022000.0,0.383,774300.0,5.0,Floating,0.0185,0.0015,0.001,6,Senior Secured,3.91
RV01275,R183,Revolver,Working Capital Line,26116000.0,0.309,8077800.0,5.0,Floating,0.0175,0.0025,0.001,6,Unsecured,4.24
RV01276,R345,Revolver,ABL Revolver,852000.0,0.459,391200.0,1.0,Floating,0.027,0.0035,0.005,6,Senior Secured,0.71
RV01277,R027,Revolver,Corporate RCF,332000.0,0.282,93700.0,5.0,Floating,0.0246,0.0015,0.005,6,Senior Secured,4.61
RV01278,R021,Revolver,Working Capital Line,482000.0,0.253,122200.0,5.0,Floating,0.022,0.0025,0.005,5,Senior Secured,4.16
RV01279,R019,Revolver,Working Capital Line,2262000.0,0.628,1420900.0,5.0,Floating,0.0145,0.0025,0.005,3,Senior Secured,1.18
RV01280,R114,Revolver,Working Capital Line,753000.0,0.39,293600.0,3.0,Floating,0.0271,0.0035,0.005,7,Senior Secured,0.8
RV01281,R200,Revolver,Corporate RCF,8535000.0,0.537,4587500.0,5.0,Floating,0.0171,0.0025,0.001,4,Senior Secured,3.64
RV01282,R415,Revolver,Working Capital Line,821000.0,0.586,481100.0,1.0,Floating,0.0167,0.0035,0.005,3,Senior Secured,0.78
RV01283,R403,Revolver,ABL Revolver,4680000.0,0.385,1800600.0,1.0,Floating,0.0239,0.002,0.0025,6,Senior Secured,0.97
RV01284,R001,Revolver,Corporate RCF,4977000.0,0.46,2289400.0,1.0,Floating,0.0151,0.002,0.0025,4,Senior Secured,0.2
RV01285,R012,Revolver,Working Capital Line,3881000.0,0.348,1348800.0,3.0,Floating,0.0236,0.0035,0.0025,6,Senior Secured,1.17
RV01286,R440,Revolver,ABL Revolver,6633000.0,0.652,4325600.0,5.0,Floating,0.0292,0.0025,0.0025,7,Senior Secured,4.33
RV01287,R081,Revolver,ABL Revolver,7752000.0,0.031,243000.0,3.0,Floating,0.0182,0.002,0.0025,4,Unsecured,2.74
RV01288,R492,Revolver,ABL Revolver,2870000.0,0.174,499900.0,2.0,Floating,0.0158,0.0025,0.005,4,Senior Secured,1.14
RV01289,R010,Revolver,Corporate RCF,5750000.0,0.491,2824500.0,3.0,Floating,0.0191,0.002,0.001,5,Senior Secured,1.76
RV01290,R498,Revolver,Corporate RCF,877000.0,0.515,451900.0,3.0,Floating,0.0161,0.0025,0.0025,3,Senior Secured,2.65
RV01291,R249,Revolver,Working Capital Line,95000.0,0.482,45800.0,2.0,Floating,0.0176,0.0025,0.0025,4,Senior Secured,1.14
RV01292,R401,Revolver,Working Capital Line,739000.0,0.372,275100.0,3.0,Floating,0.015,0.0015,0.0025,3,Unsecured,2.49
RV01293,R051,Revolver,Corporate RCF,2353000.0,0.39,917300.0,3.0,Floating,0.0214,0.0025,0.005,6,Unsecured,2.88
RV01294,R367,Revolver,Working Capital Line,1975000.0,0.493,974600.0,3.0,Floating,0.0209,0.0035,0.0025,5,Senior Secured,1.23
RV01295,R013,Revolver,Working Capital Line,815000.0,0.437,356000.0,5.0,Floating,0.0183,0.0025,0.005,5,Senior Secured,2.1
RV01296,R013,Revolver,Corporate RCF,4067000.0,0.574,2333400.0,2.0,Floating,0.0174,0.0025,0.001,4,Senior Secured,1.9
RV01297,R300,Revolver,ABL Revolver,624000.0,0.507,316200.0,2.0,Floating,0.0082,0.0035,0.005,1,Unsecured,1.08
RV01298,R029,Revolver,ABL Revolver,463000.0,0.486,224800.0,3.0,Floating,0.0199,0.002,0.001,4,Unsecured,0.64
RV01299,R437,Revolver,Corporate RCF,578000.0,0.553,319600.0,5.0,Floating,0.0238,0.0025,0.0025,5,Senior Secured,3.01
RV01300,R453,Revolver,Working Capital Line,321000.0,0.316,101600.0,2.0,Floating,0.0268,0.0015,0.001,8,Unsecured,1.39
RV01301,R313,Revolver,ABL Revolver,1543000.0,0.381,587400.0,5.0,Floating,0.0123,0.0015,0.001,2,Senior Secured,1.98
RV01302,R005,Revolver,Working Capital Line,9522000.0,0.448,4261700.0,3.0,Floating,0.0205,0.0025,0.0025,6,Unsecured,2.35
RV01303,R281,Revolver,Working Capital Line,1526000.0,0.591,902200.0,1.0,Floating,0.0216,0.0015,0.001,5,Senior Secured,0.39
RV01304,R400,Revolver,Working Capital Line,607000.0,0.098,59200.0,2.0,Floating,0.0181,0.0035,0.001,4,Senior Secured,0.59
RV01305,R495,Revolver,Corporate RCF,2509000.0,0.436,1093100.0,1.0,Floating,0.0171,0.0035,0.0025,4,Senior Secured,0.4
RV01306,R355,Revolver,Corporate RCF,124000.0,0.644,79800.0,1.0,Floating,0.0097,0.0035,0.001,1,Senior Secured,0.63
RV01307,R098,Revolver,Working Capital Line,3709000.0,0.553,2051100.0,1.0,Floating,0.0203,0.0015,0.0025,5,Unsecured,0.88
RV01308,R227,Revolver,Working Capital Line,2890000.0,0.487,1408900.0,3.0,Floating,0.0183,0.002,0.0025,3,Senior Secured,1.87
RV01309,R272,Revolver,Working Capital Line,327000.0,0.435,142200.0,3.0,Floating,0.0163,0.0025,0.005,4,Senior Secured,2.64
RV01310,R310,Revolver,ABL Revolver,802000.0,0.492,394700.0,3.0,Floating,0.0184,0.0015,0.0025,4,Senior Secured,0.75
RV01311,R155,Revolver,Working Capital Line,699000.0,0.189,132200.0,2.0,Floating,0.0245,0.0035,0.0025,6,Unsecured,1.0
RV01312,R364,Revolver,Working Capital Line,4313000.0,0.674,2906400.0,2.0,Floating,0.0328,0.0035,0.005,9,Unsecured,1.1
RV01313,R009,Revolver,Corporate RCF,2826000.0,0.056,158400.0,5.0,Floating,0.0161,0.0035,0.001,4,Senior Secured,4.21
RV01314,R294,Revolver,Corporate RCF,3563000.0,0.581,2070900.0,5.0,Floating,0.0262,0.002,0.0025,6,Senior Secured,3.44
RV01315,R072,Revolver,ABL Revolver,991000.0,0.055,54700.0,3.0,Floating,0.0165,0.0015,0.001,5,Senior Secured,2.48
RV01316,R003,Revolver,Corporate RCF,4445000.0,0.634,2818500.0,1.0,Floating,0.017,0.0035,0.0025,5,Senior Secured,0.47
RV01317,R486,Revolver,Working Capital Line,1131000.0,0.472,534200.0,5.0,Floating,0.0248,0.0025,0.0025,6,Unsecured,4.74
RV01318,R366,Revolver,ABL Revolver,2186000.0,0.365,798800.0,5.0,Floating,0.0189,0.0035,0.0025,5,Unsecured,4.25
RV01319,R454,Revolver,Working Capital Line,2630000.0,0.427,1123100.0,1.0,Floating,0.0188,0.002,0.001,5,Unsecured,0.93
RV01320,R179,Revolver,Corporate RCF,1189000.0,0.383,455700.0,2.0,Floating,0.0282,0.0015,0.0025,8,Senior Secured,0.82
RV01321,R120,Revolver,Working Capital Line,1695000.0,0.028,47700.0,2.0,Floating,0.0191,0.0035,0.001,5,Unsecured,0.41
RV01322,R345,Revolver,Working Capital Line,1953000.0,0.322,628600.0,3.0,Floating,0.022,0.0015,0.001,5,Unsecured,2.08
RV01323,R177,Revolver,Working Capital Line,2008000.0,0.494,991100.0,3.0,Floating,0.0253,0.0025,0.001,6,Unsecured,1.78
RV01324,R146,Revolver,Working Capital Line,807000.0,0.755,609000.0,1.0,Floating,0.0237,0.002,0.0025,6,Senior Secured,0.82
RV01325,R091,Revolver,Working Capital Line,1220000.0,0.356,434100.0,1.0,Floating,0.0228,0.0025,0.0025,5,Senior Secured,0.28
RV01326,R316,Revolver,Working Capital Line,3243000.0,0.297,964300.0,2.0,Floating,0.0207,0.002,0.005,6,Unsecured,1.35
RV01327,R492,Revolver,Corporate RCF,1574000.0,0.059,92700.0,3.0,Floating,0.0181,0.0015,0.0025,4,Senior Secured,1.08
RV01328,R071,Revolver,Working Capital Line,1172000.0,0.256,300600.0,3.0,Floating,0.0234,0.0025,0.0025,5,Senior Secured,1.84
RV01329,R464,Revolver,ABL Revolver,4033000.0,0.37,1493300.0,1.0,Floating,0.0283,0.0015,0.005,7,Senior Secured,0.33
RV01330,R282,Revolver,Working Capital Line,658000.0,0.502,330500.0,3.0,Floating,0.0208,0.0015,0.0025,4,Senior Secured,2.79
RV01331,R218,Revolver,Working Capital Line,1010000.0,0.179,181000.0,5.0,Floating,0.0251,0.002,0.005,7,Unsecured,1.73
RV01332,R052,Revolver,Working Capital Line,244000.0,0.596,145500.0,1.0,Floating,0.0169,0.002,0.0025,3,Unsecured,0.66
RV01333,R429,Revolver,Working Capital Line,588000.0,0.45,264500.0,3.0,Floating,0.017,0.0025,0.001,4,Unsecured,0.61
RV01334,R500,Revolver,ABL Revolver,12919000.0,0.35,4517200.0,2.0,Floating,0.0163,0.002,0.0025,3,Senior Secured,0.65
RV01335,R388,Revolver,Working Capital Line,120000.0,0.697,83600.0,1.0,Floating,0.0345,0.0025,0.005,9,Unsecured,0.6
RV01336,R205,Revolver,Corporate RCF,2581000.0,0.377,973400.0,5.0,Floating,0.0219,0.002,0.001,6,Senior Secured,1.16
RV01337,R178,Revolver,Working Capital Line,1263000.0,0.592,747100.0,5.0,Floating,0.0114,0.0035,0.0025,3,Senior Secured,3.17
RV01338,R182,Revolver,Working Capital Line,2564000.0,0.468,1200500.0,2.0,Floating,0.0216,0.0015,0.0025,4,Senior Secured,0.69
RV01339,R307,Revolver,Working Capital Line,121000.0,0.413,50000.0,2.0,Floating,0.0245,0.0015,0.005,6,Unsecured,1.56
RV01340,R248,Revolver,Working Capital Line,2140000.0,0.331,707800.0,1.0,Floating,0.0233,0.0035,0.005,6,Unsecured,0.89
RV01341,R009,Revolver,Working Capital Line,27182000.0,0.125,3392300.0,3.0,Floating,0.0126,0.002,0.0025,3,Unsecured,2.42
RV01342,R153,Revolver,Working Capital Line,1675000.0,0.099,165700.0,1.0,Floating,0.0277,0.0025,0.001,9,Unsecured,0.25
RV01343,R379,Revolver,Working Capital Line,651000.0,0.359,233500.0,2.0,Floating,0.0323,0.0025,0.001,9,Senior Secured,1.19
RV01344,R157,Revolver,Working Capital Line,153000.0,0.41,62700.0,1.0,Floating,0.0112,0.0035,0.0025,2,Unsecured,0.29
RV01345,R283,Revolver,Working Capital Line,268000.0,0.232,62200.0,3.0,Floating,0.0264,0.0025,0.001,7,Senior Secured,1.58
RV01346,R358,Revolver,Working Capital Line,3077000.0,0.517,1590200.0,5.0,Floating,0.0152,0.0015,0.005,3,Unsecured,4.36
RV01347,R085,Revolver,ABL Revolver,644000.0,0.112,71800.0,1.0,Floating,0.0251,0.0025,0.005,9,Unsecured,0.23
RV01348,R069,Revolver,Working Capital Line,2478000.0,0.326,808100.0,3.0,Floating,0.0217,0.002,0.001,5,Senior Secured,1.2
RV01349,R187,Revolver,Working Capital Line,1138000.0,0.504,573700.0,5.0,Floating,0.0155,0.002,0.005,3,Senior Secured,4.31
RV01350,R025,Revolver,ABL Revolver,273000.0,0.439,119900.0,1.0,Floating,0.0241,0.0025,0.001,6,Senior Secured,0.52
RV01351,R086,Revolver,Working Capital Line,3815000.0,0.246,938200.0,5.0,Floating,0.0259,0.0015,0.0025,7,Unsecured,1.94
RV01352,R249,Revolver,Working Capital Line,604000.0,0.423,255300.0,3.0,Floating,0.0208,0.0015,0.0025,5,Senior Secured,2.88
RV01353,R098,Revolver,Working Capital Line,3444000.0,0.185,636300.0,3.0,Floating,0.0238,0.0025,0.0025,6,Senior Secured,0.97
RV01354,R305,Revolver,Working Capital Line,524000.0,0.538,282100.0,3.0,Floating,0.0268,0.0015,0.0025,7,Unsecured,2.49
RV01355,R126,Revolver,Working Capital Line,642000.0,0.473,303400.0,1.0,Floating,0.0273,0.0035,0.0025,7,Senior Secured,0.34
RV01356,R027,Revolver,Corporate RCF,600000.0,0.332,199400.0,1.0,Floating,0.0297,0.0025,0.001,8,Senior Secured,0.97
RV01357,R026,Revolver,ABL Revolver,4707000.0,0.204,962300.0,2.0,Floating,0.0244,0.0035,0.005,5,Unsecured,1.66
RV01358,R331,Revolver,Working Capital Line,1256000.0,0.333,418900.0,3.0,Floating,0.022,0.002,0.005,6,Senior Secured,1.26
RV01359,R177,Revolver,Working Capital Line,2719000.0,0.619,1683300.0,5.0,Floating,0.0228,0.0025,0.0025,6,Senior Secured,4.93
RV01360,R458,Revolver,Working Capital Line,5933000.0,0.204,1212300.0,2.0,Floating,0.0185,0.0015,0.005,3,Unsecured,0.58
RV01361,R322,Revolver,Corporate RCF,2201000.0,0.349,767700.0,1.0,Floating,0.0148,0.0025,0.001,3,Senior Secured,0.89
RV01362,R325,Revolver,Corporate RCF,2781000.0,0.027,76300.0,1.0,Floating,0.0226,0.002,0.005,5,Senior Secured,0.76
RV01363,R323,Revolver,ABL Revolver,572000.0,0.613,350500.0,5.0,Floating,0.0238,0.0035,0.001,6,Senior Secured,1.7
RV01364,R158,Revolver,ABL Revolver,2085000.0,0.535,1115100.0,1.0,Floating,0.023,0.002,0.005,6,Unsecured,0.64
RV01365,R372,Revolver,Corporate RCF,3437000.0,0.365,1253300.0,5.0,Floating,0.0283,0.0035,0.0025,7,Senior Secured,1.05
RV01366,R300,Revolver,ABL Revolver,534000.0,0.525,280100.0,1.0,Floating,0.0105,0.0035,0.001,1,Unsecured,0.66
RV01367,R199,Revolver,Corporate RCF,231000.0,0.581,134300.0,1.0,Floating,0.0232,0.0015,0.0025,7,Unsecured,0.67
RV01368,R428,Revolver,Working Capital Line,7147000.0,0.273,1949400.0,1.0,Floating,0.0182,0.0015,0.0025,4,Senior Secured,0.53
RV01369,R331,Revolver,Working Capital Line,451000.0,0.393,177200.0,2.0,Floating,0.0243,0.002,0.005,7,Senior Secured,1.72
RV01370,R005,Revolver,ABL Revolver,7836000.0,0.266,2085100.0,2.0,Floating,0.0174,0.0025,0.001,4,Senior Secured,1.89
RV01371,R419,Revolver,Working Capital Line,7323000.0,0.588,4306900.0,5.0,Floating,0.0214,0.0035,0.005,4,Unsecured,3.14
RV01372,R434,Revolver,ABL Revolver,1813000.0,0.172,312400.0,3.0,Floating,0.0216,0.002,0.001,4,Senior Secured,2.22
RV01373,R473,Revolver,Working Capital Line,3757000.0,0.732,2750300.0,1.0,Floating,0.0242,0.0035,0.001,6,Unsecured,0.32
RV01374,R386,Revolver,Corporate RCF,1629000.0,0.237,386600.0,3.0,Floating,0.0198,0.0025,0.001,5,Unsecured,3.0
RV01375,R015,Revolver,Working Capital Line,2311000.0,0.167,384900.0,2.0,Floating,0.0185,0.0025,0.005,4,Senior Secured,1.77
RV01376,R345,Revolver,Working Capital Line,903000.0,0.616,556400.0,3.0,Floating,0.0188,0.0035,0.0025,5,Unsecured,2.88
RV01377,R257,Revolver,ABL Revolver,1225000.0,0.486,595700.0,3.0,Floating,0.0254,0.002,0.005,5,Senior Secured,2.47
RV01378,R172,Revolver,Working Capital Line,16298000.0,0.46,7494700.0,5.0,Floating,0.0203,0.0025,0.005,4,Unsecured,2.29
RV01379,R019,Revolver,Working Capital Line,2058000.0,0.427,879500.0,3.0,Floating,0.0157,0.0035,0.0025,3,Senior Secured,1.13
RV01380,R103,Revolver,Working Capital Line,2690000.0,0.762,2050900.0,2.0,Floating,0.0283,0.0035,0.001,7,Senior Secured,1.22
RV01381,R337,Revolver,Corporate RCF,391000.0,0.367,143600.0,2.0,Floating,0.0253,0.0015,0.001,7,Unsecured,0.53
RV01382,R336,Revolver,Corporate RCF,1961000.0,0.053,104000.0,2.0,Floating,0.0157,0.0035,0.0025,4,Senior Secured,1.28
RV01383,R312,Revolver,Corporate RCF,532000.0,0.582,309700.0,2.0,Floating,0.0163,0.0015,0.0025,5,Unsecured,0.99
RV01384,R173,Revolver,ABL Revolver,6637000.0,0.396,2625300.0,1.0,Floating,0.0265,0.0035,0.0025,7,Unsecured,0.78
RV01385,R221,Revolver,ABL Revolver,599000.0,0.246,147100.0,1.0,Floating,0.0175,0.0025,0.005,4,Unsecured,0.7
RV01386,R384,Revolver,ABL Revolver,1444000.0,0.816,1178200.0,5.0,Floating,0.0161,0.0035,0.001,3,Senior Secured,1.99
