relationship_id,name,industry,segment,rating,total_revenue,opex,expected_loss,el_lifetime,economic_capital,rwa,reg_capital,capital,net_income,eva,raroc,lending_raroc,lending_net_income,lending_capital,n_deposit,n_interest_rate_derivative,n_payments,n_revolver,n_term_loan,exp_deposit,exp_interest_rate_derivative,exp_payments,exp_revolver,exp_term_loan,ancillary_uplift,meets_hurdle
R074,Client 074,Education,Business Banking,4,71779.39925,13548.54,97.04400000000001,0.0,18430.1098875,107669.09887500001,11305.255381874998,18430.1098875,44720.964605308254,42509.351418808255,2.4265164384960998,0.0,0.0,0.0,6,0,4,0,0,1915800.0,0.0,19408.8,0.0,0.0,2.4265164384960998,True
R346,Client 346,Construction,Business Banking,5,76084.11825000001,13317.15,753.01875,1153.0524117199031,54374.425358602355,387471.03245017445,40684.45840726832,54374.425358602355,48721.59730599272,42196.66626296043,0.8960388451863368,0.39077938630494086,8515.481176798454,21791.01937110235,4,0,1,1,0,5857100.0,0.0,1080.0,1125000.0,0.0,0.5052594588813959,True
R264,Client 264,Technology,Business Banking,5,140294.4033452381,43820.11000000001,8462.360999999999,10923.830456585876,274255.5256616196,3043877.3117530565,319607.11773407087,274255.5256616196,74913.78526323996,42003.12218384558,0.273153239419758,0.16705807345882528,36957.522138862696,221225.5976241196,5,0,4,5,1,10637600.0,0.0,10822.2,4463000.0,1398000.0,0.10609516596093271,True
R338,Client 338,Industrial Manufacturing,Middle Market,5,344176.89975000004,118882.79000000001,51364.00275,82409.32411674592,995823.0550310863,12597998.45167453,1322789.837425826,995823.0550310863,161324.6639102096,41825.897306479244,0.1620013345695974,0.11712629845227564,112644.12953398685,961732.1730685864,4,0,5,8,1,4405900.0,0.0,72850.8,16192000.0,3452000.0,0.04487503611732176,True
R033,Client 033,Transportation & Logistics,Business Banking,4,156163.95438095237,50327.43,11704.298625,20687.179410048557,328376.4467247187,4378639.335332752,459757.1302099391,328376.4467247187,81148.78640568908,41743.61279872283,0.24712121473717305,0.230335424051417,74219.05766751608,322221.6381747187,2,0,1,6,3,1125600.0,0.0,804.5999999999999,10659000.0,2420000.0,0.016785790685756058,True
R414,Client 414,Education,Middle Market,6,269128.5703,55048.14200000001,65248.945949999994,52502.37090745517,787294.0989084541,9779932.126978992,1026892.8733327942,787294.0989084541,136148.15192006135,41672.86005104687,0.1729317571525359,0.052389660391538764,38970.59309888467,743860.3878634542,3,0,2,2,0,5659700.0,0.0,7117.4400000000005,12184000.0,0.0,0.12054209676099713,True
R345,Client 345,Food Distribution,Business Banking,5,133175.39225,28521.44,12275.270250000001,21165.379251445556,318460.54928817117,4040758.8986595203,424279.6843592496,318460.54928817117,79525.95399217188,41310.68807759135,0.24971995485761028,0.19206644083154692,59009.28992734163,307233.7347006711,3,0,2,6,0,1683500.0,0.0,1555.8,7183000.0,0.0,0.05765351402606336,True
R111,Client 111,Construction,Business Banking,7,263888.95035714284,52774.72,58810.3345,236655.74412861382,820813.166460957,11072680.416678756,1162631.4437512695,820813.166460957,139767.95410207618,41270.37412676132,0.17027986369261586,0.15204821279091124,123778.70027113867,814075.3383359571,2,0,4,5,3,770800.0,0.0,4376.4,4685000.0,7292000.0,0.018231650901704616,True
R402,Client 402,Transportation & Logistics,Business Banking,6,258510.10847619045,58876.14400000001,39791.44665,150036.21893991556,884280.7362681018,11626413.963769933,1220773.4661958432,884280.7362681018,147354.36789110943,41240.6795389372,0.16663754150405194,0.15514852875453855,135826.01034079242,875457.9333181018,3,0,2,4,3,1540100.0,0.0,1099.08,5873000.0,7868000.0,0.011489012749513389,True
R268,Client 268,Healthcare,Business Banking,8,238524.1876,37126.872,73748.48520000001,156990.34791318828,615192.1346482321,8081036.235740171,848508.804752718,615192.1346482321,115013.63296380728,41190.5768060194,0.1869556297717822,0.09808894613768676,57685.32908375687,588092.0466082323,7,0,2,2,2,3681000.0,0.0,4127.04,2646000.0,4461000.0,0.08886668363409544,True
R102,Client 102,Construction,Business Banking,3,103526.5571,29078.212,2915.6357,8631.551518819371,147944.22453581172,1698178.266195659,178308.71795054417,147944.22453581172,58693.70715391787,40940.40020962047,0.39672861403055537,0.13007408642370424,16173.425007090951,124340.10072081171,4,0,3,1,2,3588200.0,0.0,2259.84,4178000.0,1740000.0,0.26665452760685115,True
R488,Client 488,Industrial Manufacturing,Business Banking,2,98894.37323333336,31166.146,1731.0628499999998,3701.2014622099327,106750.44829176721,1261543.2752290936,132462.04389905484,106750.44829176721,53281.36304835046,40471.30925333838,0.49912074282557944,0.40834085735809955,37043.18908581285,90716.34253176721,5,0,5,3,1,2758500.0,0.0,14730.72,1463000.0,3068000.0,0.09077988546747989,True
R007,Blue Mesa Energy Services,Energy,Key Relationship,7,11778431.459361903,3188759.1220000004,3365260.5477,17204551.402263418,43311918.587266296,573151745.9195656,60180933.321554385,43311918.587266296,5237859.6980064595,40429.46753450458,0.12093344901018516,0.10362266427551745,4420329.319798056,42657939.271326296,7,3,12,28,12,95055700.0,122300000.0,1138631.04,390410000.0,217443000.0,0.01731078473466771,True
R119,Client 119,Food Distribution,Business Banking,5,113438.1874857143,40256.738,4210.4058,11800.75405820043,138389.38095905416,1666579.244045168,174990.82062474263,138389.38095905416,56467.266488004774,39860.540772918284,0.40803178753080754,0.1073511169281307,12795.28579466998,119190.98897905416,3,0,6,2,1,1444900.0,0.0,55076.159999999996,982000.0,969000.0,0.30068067060267684,True
R152,Client 152,Transportation & Logistics,Business Banking,6,305880.4018095238,89847.29,46220.043999999994,147846.9596130665,994632.8345270137,13150543.22412734,1380807.0385333705,994632.8345270137,158160.8882734985,38804.94813025687,0.1590143445734024,0.14496009497705,142991.1414835265,986417.2723270137,2,0,3,6,4,470500.0,0.0,39412.8,10408000.0,6897000.0,0.014054249596352403,True
R182,Client 182,Healthcare,Business Banking,4,116152.87791666666,33368.122,6391.613450000001,8926.540081500098,212903.0903351891,2776862.029975098,291570.5131473853,212903.0903351891,64288.3326978743,38739.961857651615,0.3019605426894481,0.21456388849341668,43936.69318132305,204772.07739768908,3,0,4,6,2,935500.0,0.0,2507.04,6503000.0,1739000.0,0.08739665419603143,True
R403,Client 403,Commercial Real Estate,Business Banking,6,252184.25666666665,100688.90000000001,33271.26000000001,68634.04649544347,563795.1992296177,7465774.468994071,783906.3192443773,563795.1992296177,106346.96099612527,38691.53708857116,0.1886269360601866,0.10748215839967347,58056.84402639528,540153.3137296176,4,0,2,5,2,1857900.0,0.0,76851.0,14026000.0,1454000.0,0.08114477766051313,True
R174,Client 174,Commercial Real Estate,Middle Market,3,56453.86375,4054.95,16.02,0.0,14582.0795625,84680.795625,8891.483540625,14582.0795625,40237.67089799875,38487.82135049874,2.759391808660539,0.0,0.0,0.0,2,0,1,0,0,1528500.0,0.0,3204.0,0.0,0.0,2.759391808660539,True
R099,Client 099,Construction,Business Banking,7,143419.48980000004,54935.092000000004,15382.507199999998,26125.665814674277,189759.84122780105,2168228.3700017342,227663.97885018217,189759.84122780105,61109.809810325474,38338.62886298936,0.32203763143417136,0.07055607925040548,10390.628761088257,147267.661007801,5,0,4,5,0,6492400.0,0.0,63625.44,2915000.0,0.0,0.2514815521837659,True
R059,Client 059,Professional Services,Business Banking,3,108015.15750714287,33710.694,2451.5184,5952.139080400119,182392.3237662261,2215722.742806531,232650.8879946857,182392.3237662261,59945.03767482836,38057.95882288122,0.3286598714080778,0.25507136601267405,41756.1012733295,163703.6015687261,3,0,2,1,3,3487600.0,0.0,5665.08,2307000.0,3842000.0,0.07358850539540374,True
R324,Client 324,Technology,Business Banking,5,115669.54000000002,29221.149999999998,9389.80375,8560.385020680318,226623.78343945972,2711371.5145852636,284694.00903145265,226623.78343945972,65195.5374534386,38000.68344070344,0.2876817978412003,0.18825934267856975,37841.29257107059,201006.1866394597,6,0,1,3,2,4785100.0,0.0,1080.0,3008000.0,2427000.0,0.09942245516263054,True
R186,Client 186,Food Distribution,Business Banking,6,127334.21798333334,20066.266,17976.20935,68682.15145835567,330176.56406805664,4318852.225665991,453479.4836949291,330176.56406805664,77522.69066596469,37901.50297779786,0.23479162091584901,0.16019038576810252,51197.35110956083,319603.1451205567,2,0,1,1,2,1280700.0,0.0,333.12,1082000.0,3150000.0,0.0746012351477465,True
R188,Client 188,Healthcare,Business Banking,2,92044.37003571431,29265.28,1219.9125,2221.5340658307323,106232.54841492728,1356371.4321875283,142419.00037969055,106232.54841492728,49893.33929376364,37145.43348397237,0.4696615118267545,0.35354783465342693,33478.28194830188,94692.36880242729,5,0,2,5,2,1967400.0,0.0,657.5999999999999,5093000.0,1806000.0,0.11611367717332755,True
R353,Client 353,Retail,Business Banking,4,92484.69333333333,24626.34,3353.07525,9504.21348076198,137950.87761898775,1851862.0097479997,194445.51102354,137950.87761898775,53060.45402246491,36506.348708186386,0.38463295731263686,0.3536584398761193,48070.16833613491,135922.58211898775,2,0,1,3,1,243600.0,0.0,310.79999999999995,1812000.0,3944000.0,0.03097451743651758,True
R133,Client 133,Retail,Business Banking,6,162755.30961666667,51944.818,21624.06255,50013.10209687243,358505.47785927803,4793826.986196767,503351.83355066046,358505.47785927803,78271.55637282915,35250.89902971577,0.21832736514991996,0.11281302577414527,38525.094606151586,341495.091916778,2,0,3,5,1,1382100.0,0.0,41135.76,7601000.0,143000.0,0.10551433937577469,True
R381,Client 381,Commercial Real Estate,Business Banking,6,136434.01940476193,29765.22,19674.495750000002,101426.48672176483,341480.40567051445,4260252.592296974,447326.5221911822,341480.40567051445,76107.38744753832,35129.73876707657,0.2228748302500623,0.0565351141867873,17841.2424368758,315578.0737955145,2,0,4,6,1,3195000.0,0.0,12650.4,4656000.0,382000.0,0.166339716063275,True
R149,Client 149,Commercial Real Estate,Business Banking,5,135309.79842857143,39575.45,11783.0075,46055.89109517187,316958.33892117516,4050403.6226092973,425292.3803739761,316958.33892117516,73077.22010254787,35042.21943200688,0.23055780879998097,0.18877977668697138,56656.10422264488,300117.4448711751,4,0,1,4,4,3118500.0,0.0,6264.0,4021000.0,3862000.0,0.041778032113009594,True
R029,Client 029,Wholesale Trade,Business Banking,4,86767.76709761906,19586.323999999997,3359.3659000000002,17707.771581110912,151380.00457855745,1964232.1786037954,206244.37875339852,151380.00457855745,52934.15760415907,34768.55705473218,0.34967734180962656,0.2211247351386593,31399.406269262618,141998.61562105746,2,0,7,2,2,1092300.0,0.0,6850.68,1354000.0,2098000.0,0.12855260667096727,True
R415,Client 415,Food Distribution,Business Banking,2,91678.07075,37053.23,1017.2786249999999,1297.820896817747,67732.3237653702,917058.6108264127,96291.15413677333,67732.3237653702,42723.59500837472,34595.7161565303,0.6307711389966839,0.3604692555103245,20557.756981077982,57030.54190287019,2,0,5,4,1,925900.0,0.0,29751.6,3298000.0,1724000.0,0.2703018834863594,True
R255,Client 255,Retail,Middle Market,5,143476.0493333333,65755.1,9796.04625,24069.896185972044,188199.65344502876,2411152.489798106,253171.01142880105,188199.65344502876,57129.64820313486,34545.68978973141,0.30355873221531654,0.13529675476525604,23459.026316260868,173389.42354502875,0,0,3,2,0,0.0,0.0,99102.0,3214000.0,0.0,0.1682619774500605,True
R300,Client 300,Food Distribution,Business Banking,2,67186.72408333335,16962.300000000003,380.217375,317.3376519391156,37804.676905866974,363546.0772886982,38172.3381153133,37804.676905866974,38987.76194459901,34451.20071589497,1.031294673981156,0.45194394101552254,8205.50969175725,18156.034293366978,3,0,2,5,0,3106800.0,0.0,6732.0,2457000.0,0.0,0.5793507329656333,True
R479,Client 479,Transportation & Logistics,Business Banking,7,94903.61753333332,18168.232,12575.791199999998,43687.820787698285,165006.72396589527,2079194.6249939809,218315.43562436802,165006.72396589527,53589.38843657544,33788.581560668,0.3247709375022297,0.06289900127451939,8987.728494686631,142891.43408589528,4,0,6,4,1,3010000.0,0.0,8682.24,2318000.0,170000.0,0.2618719362277103,True
R377,Client 377,Food Distribution,Business Banking,6,222651.79855476192,63713.174000000006,36274.9434,86820.80561518403,655937.7965155548,8748774.23540685,918621.2947177193,655937.7965155548,112417.13760366419,33704.60202179762,0.17138383883478248,0.11899610509099916,75804.07851130533,637029.9133180548,5,0,5,5,4,2530200.0,0.0,11500.68,9529000.0,4498000.0,0.05238773374378332,True
R272,Client 272,Transportation & Logistics,Business Banking,4,92110.52516666667,32459.32,2381.4165,5299.814417042735,112777.71895977328,1359057.6085973834,142701.04890272525,112777.71895977328,46824.91544342964,33291.58916825685,0.4151965111134375,0.1645867682226994,15532.972935008132,94375.58743477328,4,0,3,3,1,2680100.0,0.0,12119.4,3818000.0,1869000.0,0.2506097428907381,True
R051,Client 051,Healthcare,Business Banking,5,158327.68971666667,45498.226,20425.853475,29227.573664046016,409803.07521753124,5190932.016517331,545047.8617343197,409803.07521753124,82217.58176453164,33041.212738427894,0.2006270492745546,0.06684222476422969,25530.765324385175,381955.6487600312,6,0,4,7,0,3686200.0,0.0,14965.32,9068000.0,0.0,0.13378482451032492,True
R280,Client 280,Retail,Business Banking,4,83402.20125,29723.34,2334.284625,4145.495376981492,68781.03961917489,852055.0364331721,89465.77882548305,68781.03961917489,41034.41145425707,32780.68669995607,0.596594812777698,0.30823204446130953,18211.39345588081,59083.38793167488,3,0,5,2,1,471000.0,0.0,39148.8,993000.0,891000.0,0.28836276831638846,True
R191,Client 191,Education,Business Banking,7,129182.51299999999,22777.93,22696.052999999996,59967.98417486828,344798.65362400265,4641002.600262371,487305.27302754886,344798.65362400265,73707.29140503833,32331.452970157996,0.21376908126043595,0.21359192705935345,73637.21468984633,344756.54442400264,0,0,2,2,3,0.0,0.0,342.6,1004000.0,4239000.0,0.0001771542010824967,True
R336,Client 336,Transportation & Logistics,Business Banking,4,128478.68879999999,40125.988,9692.38455,33391.613831679715,309648.37286669295,4177798.959246489,438668.89072088135,309648.37286669295,68842.15174007944,31684.346996076285,0.2223236347174889,0.1200025751682206,35619.16910713624,296820.039546693,1,0,1,3,1,1400000.0,0.0,5168.16,8561000.0,1160000.0,0.10232105954926829,True
R418,Client 418,Healthcare,Business Banking,6,209927.52049999996,49836.907999999996,42607.432799999995,63853.60729839725,636070.6724372806,8521106.201234113,894716.1511295821,636070.6724372806,107898.64444751482,31570.163755041154,0.16963310701634982,0.13888814347121164,87253.07939878032,628225.5433622806,3,0,2,2,2,864600.0,0.0,1954.5600000000002,9244000.0,3358000.0,0.03074496354513817,True
R286,Client 286,Food Distribution,Business Banking,7,300830.17925000004,101159.44,59264.78024999999,117595.31616741953,829127.0467580233,10915586.83518173,1146136.6176940817,829127.0467580233,130968.78622813975,31473.54061717698,0.1579598527635082,0.09012453340051178,71605.90652591552,794521.8002705232,4,0,4,4,3,4216200.0,0.0,55714.8,13397000.0,3845000.0,0.06783531936299643,True
R023,Client 023,Professional Services,Business Banking,3,94750.09503333333,41549.242000000006,2023.9646999999998,1403.4174570409075,82563.62724767871,1024274.7669433217,107548.85052904877,82563.62724767871,41310.246866600406,31402.611596878967,0.5003443797675671,0.30708848508550185,22775.924718899114,74167.30299267871,1,0,5,3,0,380600.0,0.0,38182.44,5708000.0,0.0,0.19325589468206522,True
R314,Client 314,Wholesale Trade,Business Banking,6,222636.1007619048,55043.51,40621.008499999996,75493.00198935214,721098.9977021384,9331574.959108185,979815.3707063592,721098.9977021384,117597.75919181219,31065.879467555595,0.1630812961417925,0.12907098851789053,91228.89108168318,706811.7485521383,2,0,1,7,2,2142400.0,0.0,1366.1999999999998,10828000.0,2929000.0,0.034010307623901975,True
R072,Client 072,Professional Services,Middle Market,5,291578.8364166667,156408.64,24169.531499999997,32681.527791050295,590013.210963078,7521649.106471036,789773.156179459,590013.210963078,101624.29188944631,30822.70657387696,0.17224070580312106,0.0159802464681084,8773.549703483579,549024.6800005779,2,0,5,5,0,1688300.0,0.0,189385.8,14204000.0,0.0,0.15626045933501267,True
R367,Client 367,Healthcare,Business Banking,6,95875.53293333334,25319.514000000003,7349.97365,10265.29601669282,190220.05632825408,2407350.06453461,252771.75677613402,190220.05632825408,53602.43326349805,30776.02650410756,0.2817917011390154,0.23416279032599926,41059.48156053365,175345.88438825408,2,0,3,2,2,2845600.0,0.0,5547.48,2385000.0,2145000.0,0.04762891081301615,True
R284,Client 284,Education,Business Banking,2,68831.7115,19612.66,1056.2955000000002,1121.8493784011148,65289.46864846632,769238.3701046102,80770.02886098406,65289.46864846632,38514.06441265413,30679.328174838163,0.5898970417422572,0.11791004615973634,6208.122539775625,52651.345173466325,4,0,2,3,0,1433400.0,0.0,3349.2,4463000.0,0.0,0.4719869955825209,True
